sistema,nombre,titulo,abstract
GeoBolivia,inra:Mediana_y_Empresa,Mediana Propiedad y Empresa Agropecuaria titulados por el INRA 2017,"El mapa detalla dos tipos de propiedad: Mediana Propiedad y Empresa Agropecuaria, el primero donde a través de asalariados y maquinaria se produce principalmente para el mercado y el segundo donde existen inversiones, asalariados, y maquinaria moderna para la producción en función del mercado. Información elaborada por el Instituto Nacional de Reforma Agraria (INRA) a mayo 2017."
GeoBolivia,inra:Mediana_y_Empresa2018,Mediana Propiedad y Empresa Agropecuaria titulados por el INRA 2018,"El mapa detalla dos tipos de propiedad: Mediana Propiedad y Empresa Agropecuaria, el primero donde a través de asalariados y maquinaria se produce principalmente para el mercado y el segundo donde existen inversiones, asalariados, y maquinaria moderna para la producción en función del mercado. Información elaborada por el Instituto Nacional de Reforma Agraria (INRA) a mayo 2018."
GeoBolivia,GobMunicipal:metropoli_mercados_lpz,"Mercados de Abasto de la Región Metropolitana de La Paz, Bolivia 2017",Localiza los 131 mercados de abasto en la región metropolitana del Departamento de La Paz.
GeoBolivia,ird:Metropoli,Metropoli Paceña,Mapa del area metropolitana de La Paz
GeoBolivia,fps:MIAGUA_III,Mi Agua III,
GeoBolivia,fps:MIRIEGO_CAF,Mi Riego CAF,
GeoBolivia,mdmaya:CRocha_Microcuencas,"Microcuencas - Cuenca Río Rocha, Bolivia","Muestra las microcuencas que conforman la Cuenca del Río Rocha, que se encuentra en el departamento de Cochabamba, a escala 1:250.000, información obtenida del Viceministerio de Recursos Hídricos y Riego, ha marzo del 2017."
GeoBolivia,mddryt:Microcuencas_USGS,Microcuencas USGS,Microcuencas elaboradas por el Servicio Geológico de los Estados Unidos (USGS) Publicado por el Sistema Unico Nacional de Información de la Tierra (SUNIT)
GeoBolivia,GobMunicipal:Miradores_MunicipioLpz,"Miradores de la Ciudad de La Paz, Bolivia 2019","muestra la localización de los miradores en la ciudad de La Paz, lugares para observar el paisaje, información obtenida Gobierno Autónomo Municipal de La Paz a julio 2019."
GeoBolivia,mdmaya:Foco_2019,"Monitoreo Focos de Calor en Bolivia - MMAYA, 2019","muestra los localización de los puntos de focos de calor durante la gestión 2019 acontecidos en el territorio nacional, detectados por los satélites (AQUA, GOES, NOAA, NPP-375, TERRA, MSG-03), información obtenida del Viceministerio de Medio Ambiente, Biodiversidad, Cambios Climáticos y Gestión y Desarrollo Forestal a fecha septiembre del 2020."
GeoBolivia,abt:f_calor2000,"Monitoreo de Focos de Calor en Bolivia - ABT, 2000","Localiza focos de calor en territorio nacional en la gestión 2000, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales. Elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2000."
GeoBolivia,abt:f_calor2007,"Monitoreo de Focos de Calor en Bolivia - ABT, 2007","Localización de  focos de calor en territorio nacional en la gestión 2007, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, ABT 2013"
GeoBolivia,abt:f_calor2008,"Monitoreo de Focos de Calor en Bolivia - ABT, 2008","Localización de focos de calor en territorio nacional en la gestión 2008, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales. (ABT) con datos del año 2008."
GeoBolivia,abt:f_calor2009,"Monitoreo de Focos de Calor en Bolivia - ABT, 2009","Localización de  focos de calor en territorio nacional en la gestion 2009, realizadas por medio de imagenes satelitales para la detección de altas temperaturas, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2009."
GeoBolivia,abt:f_calor2010,"Monitoreo de Focos de Calor en Bolivia - ABT, 2010","Localización de focos de calor en territorio nacional en la gestion 2010, realizadas por medio de imagenes satelitales para la detección de altas temperaturas, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2010."
GeoBolivia,abt:f_calor2011,"Monitoreo de Focos de Calor en Bolivia - ABT, 2011","Localización de focos de calor en territorio nacional en la gestion 2011, realizadas por medio de imagenes satelitales para la detección de altas temperaturas, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2011."
GeoBolivia,abt:f_calor2012,"Monitoreo de Focos de Calor en Bolivia - ABT, 2012","Localización de focos de calor en territorio nacional en la gestion 2012, realizadas por medio de imagenes satelitales para la detección de altas temperaturas, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2012."
GeoBolivia,abt:f_calor2013,"Monitoreo de Focos de Calor en Bolivia - ABT, 2013","Localización de focos de calor en territorio nacional en la gestion 2013, realizadas por medio de imagenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales. Elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2013."
GeoBolivia,abt:f_calor2015,"Monitoreo de Focos de Calor en Bolivia - ABT, 2015","Identificación de focos de calor a nivel nacional detectados durante la gestión 2015.
Elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT)."
GeoBolivia,abt:f_calor092016,"Monitoreo de Focos de Calor en Bolivia - ABT, 2016","Muestra los puntos de focos de calor identificados hasta el mes de septiembre del 2016, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT)."
GeoBolivia,abt:FOCO_CALOR_062017,"Monitoreo de Focos de Calor en Bolivia - ABT, 2017","Muestra la identificación y monitoreo a focos de calor en territorio nacional hasta junio del 2017, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2017."
GeoBolivia,otros:AQUA_INPE_2022_MAY_JUN,"Monitoreo de Focos de Calor en Bolivia Satélite AQUA de Mayo a Junio, INPE 2022","Muestra los focos de calor en territorio nacional, información proporcionada por el satélite AQUA y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de mayo al 30 de junio del 2022, los datos registrados durante este tiempo llegan a 6.190 focos de calor. Información obtenida de la página web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE) en fecha 30 junio 2022."
GeoBolivia,otros:AQUA_INPE_2020_OCT_DIC,"Monitoreo de Focos de Calor en Bolivia Satélite AQUA de Octubre a Diciembre, INPE 2020","muestra la identificación y monitoreo de focos de calor en territorio nacional, información proporcionada por el satélite AQUA y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de octubre al 21 de diciembre del 2020.
Información obtenida de la pagina web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE) en fecha 22 diciembre 2020."
GeoBolivia,otros:GOES_INPE_2022_MAY_JUN,"Monitoreo de Focos de Calor en Bolivia Satélite GOES de Mayo a Junio, INPE 2022","muestra focos de calor en territorio nacional, información proporcionada por el satélite GOES y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de mayo al 30 de junio del 2022, los datos registrados durante este tiempo llegan a 65.631 focos de calor. Información obtenida de la página web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE), al 30 de junio 2022."
GeoBolivia,otros:GOES_INPE_2020_OCT_DIC,"Monitoreo de Focos de Calor en Bolivia Satélite GOES de Octubre a Diciembre, INPE 2020","muestra la identificación y monitoreo de focos de calor en territorio nacional, información proporcionada por el satélite GOES y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de octubre al 21 de diciembre del 2020.
Información obtenida de la pagina web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE), al 22 de diciembre 2020."
GeoBolivia,otros:NOAA_INPE_2022_MAY_JUN,"Monitoreo de Focos de Calor en Bolivia Satélite NOAA de Mayo a Junio, INPE 2022","muestra  focos de calor en territorio nacional, información proporcionada por el satélite NOAA y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de mayo al 30 de junio del 2022, los datos registrados durante este tiempo llegan a 35.611 focos de calor. Información obtenida de la página web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE), en fecha 30 junio 2022."
GeoBolivia,otros:NOAA_INPE_2020_OCT_DIC,"Monitoreo de Focos de Calor en Bolivia Satélite NOAA de Octubre a Diciembre, INPE 2020","muestra la identificación y monitoreo de focos de calor en territorio nacional, información proporcionada por el satélite NOAA y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de octubre al 21 de diciembre del 2020.
Información obtenida de la pagina web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE), en fecha 22 diciembre 2020."
GeoBolivia,otros:NPP-375_INPE_2020_OCT_DIC,"Monitoreo de Focos de Calor en Bolivia Satélite NPP-375 de Octubre a Diciembre, INPE 2020","muestra la identificación y monitoreo de focos de calor en territorio nacional, información proporcionada por el satélite NPP-375 y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de diciembre al 21 de diciembre del 2020.
Información obtenida de la pagina web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE) en fecha 22 diciembre 2020."
GeoBolivia,otros:TERRA_INPE_2020_OCT_DIC,"Monitoreo de Focos de Calor en Bolivia Satélite TERRA de Octubre a Diciembre, INPE 2020","muestra la identificación y monitoreo de focos de calor en territorio nacional, información proporcionada por el satélite TERRA y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de octubre al 21 de diciembre del 2020.
Información obtenida de la pagina web del Instituto Nacional de Investigaciones Espaciales del Brasil (INPE), al 22 diciembre 2020."
GeoBolivia,otros:Focos_2020_Oct_Dic,Monitoreo de Focos de Calor en Bolivia de Octubre a Diciembre 2020 por el INPE,"muestra la identificación y monitoreo de focos de calor en territorio nacional, información proporcionada por varios satélites y procesada por el División de Procesamiento de Imágenes del INPE de fecha 01 de octubre al 21 de diciembre del 2020. Los satélites son: AQUA, TERRA, NOAA, GOES, METOP, NPP-375, los datos registrados durante este tiempo llegan a 579.085 focos de calor."
GeoBolivia,abt:f_calor2001,"Monitoreo de focos de calor en Bolivia - ABT, 2001","Muestra la identificación y monitoreo a focos de calor en territorio nacional en la gestión 2001, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales.
Elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2001."
GeoBolivia,abt:f_calor2002,"Monitoreo de focos de calor en Bolivia - ABT, 2002","Muestra la identificación y monitoreo a focos de calor en territorio nacional en la gestión 2002, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales. Elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2002."
GeoBolivia,abt:f_calor2003,"Monitoreo de focos de calor en Bolivia - ABT, 2003","Localización de focos de calor en territorio nacional en la gestión 2003, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales. Elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2003."
GeoBolivia,abt:f_calor2004,"Monitoreo de focos de calor en Bolivia - ABT, 2004","Localización de  focos de calor en territorio nacional en la gestión 2004, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, los cuales necesariamente tienen que ser inspeccionados para determinar si son quemas o incendios forestales, elaborado ABT 2004"
GeoBolivia,abt:f_calor2005,"Monitoreo de focos de calor en Bolivia - ABT, 2005","Localización de focos de calor en territorio nacional en la gestion 2005, realizadas por medio de imagenes satelitales para la detección de altas temperaturas, elaborado por la Autoridad de Fiscalización y Control Social de Bosques y Tierra (ABT) con datos del año 2005."
GeoBolivia,abt:f_calor2006,"Monitoreo de focos de calor en Bolivia - ABT, 2006","Muestra la identificación y monitoreo a focos de calor en territorio nacional en la gestion 2006, realizadas por medio de imágenes satelitales para la detección de altas temperaturas, ABT 2006"
GeoBolivia,sna:viacha_10cmGSD_2012,Mosaco de fotografias aereas - viacha 10cmGSD 2012,
GeoBolivia,sergeotecmin:mosaico_cartageologica_100000,Mosaico de cartas geológicas 100.000,Cobertura nacional de cartas geologicas a 100.000 (SERGIOTECMIN)
GeoBolivia,sergeotecmin:mosaico_cartageologica_250000,Mosaico de cartas geológicas 250.000,Cobertura nacional de cartas geologicas a 250.000 (SERGIOTECMIN)
GeoBolivia,sna:vallesIII_fase1__bloque1_30cm_2010,Mosaico de fotografia aereas vallesIII fase1 bloque1 30cm 2010,
GeoBolivia,sna:potosi_5cm_2012,Mosaico de fotografias aereas  potosi 5cm 2012,
GeoBolivia,sna:vallesII_Alalay_30cm_2010,Mosaico de fotografias aereas - vallesII Alalay 30cm 2010,
GeoBolivia,sna:vallesII_Arani_30cm_2010,Mosaico de fotografias aereas - vallesII Arani 30cm 2010,
GeoBolivia,sna:vallesII_Ayquile_30cm_2010,Mosaico de fotografias aereas - vallesII Ayquile 30cm 2010,
GeoBolivia,sna:vallesII_GVillaroel_30cm_2010,Mosaico de fotografias aereas - vallesII GVillaroel 30cm 2010,
GeoBolivia,sna:vallesII_LasVacas_30cm_2010,Mosaico de fotografias aereas - vallesII LasVacas 30cm 2010,
GeoBolivia,sna:vallesII_Mizque_30cm_2010,Mosaico de fotografias aereas - vallesII Mizque 30cm 2010,
GeoBolivia,sna:vallesII_Omereque_30cm_2010,Mosaico de fotografias aereas - vallesII Omereque 30cm 2010,
GeoBolivia,sna:vallesII_Pasorapa_30cm_2010,Mosaico de fotografias aereas - vallesII Pasorapa 30cm 2010,
GeoBolivia,sna:vallesII_Pocona_30cm_2010,Mosaico de fotografias aereas - vallesII Pocona 30cm 2010,
GeoBolivia,sna:vallesII_Tolata_30cm_2010,Mosaico de fotografias aereas - vallesII Tolata 30cm 2010,
GeoBolivia,sna:vallesIII_fase1__bloque2_30cm_2010,Mosaico de fotografias aereas - vallesIII fase1 bloque2 30cm 2010,
GeoBolivia,sna:vallesIII_fase1__bloque3_30cm_2010,Mosaico de fotografias aereas - vallesIII fase1 bloque3 30cm 2010,
GeoBolivia,sna:vallesIII_fase1__bloque4_30cm_2010,Mosaico de fotografias aereas - vallesIII fase1 bloque4 30cm 2010,
GeoBolivia,sna:vallesIII_fase2_30cm_2010,Mosaico de fotografias aereas - vallesIII fase2 30cm 2010,
GeoBolivia,sna:vallesIV_30cm_2011,Mosaico de fotografias aereas - vallesIV 30cm 2011,
GeoBolivia,sna:vallesV_fase1_30cm_2011,Mosaico de fotografias aereas - vallesV fase1 30cm 2011,
GeoBolivia,sna:vallesV_fase2_30cm_2011,Mosaico de fotografias aereas - vallesV fase2 30cm 2011,
GeoBolivia,sna:vallesV_fase3_30cm_2011,Mosaico de fotografias aereas - vallesV fase3 30cm 2011,
GeoBolivia,sna:vallesVI_fase1_valleGrande_30cm_2012,Mosaico de fotografias aereas - vallesVI fase1 valleGrande 30cm 2012,
GeoBolivia,sna:vallesVI_fase2_NorteIntegrado_30cm_2012,Mosaico de fotografias aereas - vallesVI fase2 NorteIntegrado 30cm 2012,
